Reading,seconds_from_UTC_00:00:00],Lon[deg],Lat[deg],CV-0.5m,IV-0.5m
13092,78488.803,-105.07603082,39.01778975,-0.967,-0.218
13093,78489.015,-105.07602957,39.01779112,-0.772,-0.198
13094,78489.203,-105.07602835,39.01779256,1.220,-0.177
13095,78489.390,-105.07602713,39.01779399,1.142,-0.213
13096,78489.578,-105.07602591,39.01779543,0.713,-0.228
13097,78489.765,-105.07602469,39.01779687,-0.069,-0.228
13098,78489.953,-105.07602347,39.01779831,-1.241,-0.248
13099,78490.116,-105.07602208,39.01779931,-0.967,-0.244
13100,78490.273,-105.07602062,39.01780017,0.322,-0.247
13101,78490.441,-105.07601905,39.01780109,-1.006,-0.276
13102,78490.597,-105.07601760,39.01780195,-1.006,-0.283
13103,78490.753,-105.07601614,39.01780281,-1.826,-0.296
13104,78490.922,-105.07601456,39.01780374,-2.373,-0.304
13105,78491.100,-105.07601323,39.01780498,-1.709,-0.296
13106,78491.339,-105.07601180,39.01780694,-1.670,-0.282
13107,78491.599,-105.07601024,39.01780906,-1.475,-0.274
13108,78491.840,-105.07600879,39.01781103,-1.084,-0.268
13109,78492.061,-105.07600732,39.01781283,-1.045,-0.266
13110,78492.246,-105.07600578,39.01781434,-1.201,-0.270
13111,78492.446,-105.07600412,39.01781597,0.127,-0.253
13112,78492.615,-105.07600271,39.01781736,-0.186,-0.243
13113,78492.799,-105.07600117,39.01781886,-0.186,-0.233
13114,78493.000,-105.07599950,39.01782050,-1.944,-0.220
13115,78493.187,-105.07599804,39.01782203,-2.217,-0.234
13116,78493.375,-105.07599656,39.01782356,-1.670,-0.243
13117,78493.562,-105.07599510,39.01782509,-0.694,-0.245
13118,78493.765,-105.07599351,39.01782675,-0.303,-0.246
13119,78493.953,-105.07599203,39.01782828,-0.342,-0.242
13120,78494.123,-105.07599070,39.01782971,-1.670,-0.245
13121,78494.323,-105.07598914,39.01783141,-2.373,-0.246
13122,78494.507,-105.07598769,39.01783298,-1.201,-0.225
13123,78494.693,-105.07598624,39.01783455,0.166,-0.212
13124,78494.877,-105.07598480,39.01783612,-0.264,-0.223
13125,78495.052,-105.07598344,39.01783760,-0.498,-0.213
13126,78495.221,-105.07598217,39.01783901,-1.475,-0.227
13127,78495.364,-105.07598110,39.01784020,-1.944,-0.233
13128,78495.520,-105.07597994,39.01784150,-1.553,-0.224
13129,78495.688,-105.07597867,39.01784290,-1.826,-0.233
13130,78495.845,-105.07597750,39.01784420,-1.709,-0.219
13131,78496.020,-105.07597618,39.01784567,-1.006,-0.207
13132,78496.236,-105.07597452,39.01784747,-1.514,-0.216
13133,78496.491,-105.07597257,39.01784959,-1.201,-0.208
13134,78496.706,-105.07597092,39.01785139,0.869,-0.193
13135,78496.941,-105.07596912,39.01785334,-0.576,-0.215
13136,78497.141,-105.07596773,39.01785527,-0.342,-0.209
13137,78497.344,-105.07596637,39.01785733,-0.655,-0.208
13138,78497.531,-105.07596513,39.01785923,-1.358,-0.217
13139,78497.719,-105.07596387,39.01786114,-0.616,-0.205
13140,78497.922,-105.07596252,39.01786321,0.830,-0.199
13141,78498.110,-105.07596152,39.01786497,-0.069,-0.221
13142,78498.281,-105.07596078,39.01786648,0.049,-0.214
13143,78498.485,-105.07595990,39.01786828,-1.514,-0.221
13144,78498.672,-105.07595909,39.01786994,-2.764,-0.237
13145,78498.860,-105.07595827,39.01787160,-1.983,-0.236
13146,78499.048,-105.07595743,39.01787327,-0.616,-0.231
13147,78499.254,-105.07595640,39.01787516,-0.928,-0.235
13148,78499.445,-105.07595544,39.01787691,-0.498,-0.219
13149,78499.619,-105.07595457,39.01787851,-2.256,-0.231
13150,78499.825,-105.07595354,39.01788040,-3.662,-0.250
13151,78500.013,-105.07595259,39.01788210,-2.334,-0.238
13152,78500.173,-105.07595168,39.01788339,-0.928,-0.232
13153,78500.347,-105.07595070,39.01788477,-0.576,-0.235
13154,78500.506,-105.07594980,39.01788605,-0.147,-0.222
13155,78500.667,-105.07594889,39.01788734,-1.084,-0.234
13156,78500.840,-105.07594790,39.01788872,-1.397,-0.244
13157,78500.987,-105.07594707,39.01788990,0.478,-0.223
13158,78501.212,-105.07594541,39.01789173,-0.147,-0.232
13159,78501.443,-105.07594368,39.01789362,-0.108,-0.250
13160,78501.673,-105.07594195,39.01789549,-0.694,-0.239
13161,78501.923,-105.07594008,39.01789753,-1.905,-0.239
13162,78502.123,-105.07593850,39.01789913,-1.905,-0.243
13163,78502.323,-105.07593686,39.01790070,-1.514,-0.243
13164,78502.492,-105.07593548,39.01790202,-0.850,-0.243
13165,78502.676,-105.07593398,39.01790346,-0.889,-0.246
13166,78502.861,-105.07593247,39.01790491,-1.241,-0.212
13167,78503.062,-105.07593094,39.01790642,-3.858,-0.239
13168,78503.250,-105.07592975,39.01790771,-3.194,-0.236
13169,78503.437,-105.07592857,39.01790899,-1.826,-0.237
13170,78503.640,-105.07592728,39.01791037,-0.655,-0.245
13171,78503.812,-105.07592619,39.01791155,-0.694,-0.253
13172,78504.000,-105.07592500,39.01791283,-0.576,-0.240
13173,78504.184,-105.07592383,39.01791440,-1.436,-0.229
13174,78504.384,-105.07592257,39.01791610,-2.491,-0.235
13175,78504.569,-105.07592139,39.01791767,-1.631,-0.220
13176,78504.769,-105.07592013,39.01791937,0.674,-0.198
13177,78504.954,-105.07591896,39.01792094,0.088,-0.212
13178,78505.137,-105.07591748,39.01792252,-0.225,-0.200
13179,78505.304,-105.07591604,39.01792396,-1.084,-0.213
13180,78505.500,-105.07591433,39.01792567,-1.709,-0.229
13181,78505.682,-105.07591276,39.01792724,0.830,-0.190
13182,78505.864,-105.07591118,39.01792882,1.806,-0.196
13183,78506.066,-105.07590954,39.01793062,0.595,-0.224
13184,78506.262,-105.07590817,39.01793245,0.400,-0.223
13185,78506.459,-105.07590679,39.01793429,0.127,-0.227
13186,78506.639,-105.07590552,39.01793597,-1.397,-0.242
13187,78506.852,-105.07590403,39.01793795,-0.928,-0.230
13188,78507.046,-105.07590272,39.01793969,0.908,-0.214
13189,78507.234,-105.07590160,39.01794117,0.322,-0.232
13190,78507.421,-105.07590047,39.01794263,0.322,-0.213
13191,78507.625,-105.07589925,39.01794423,-2.295,-0.233
13192,78507.812,-105.07589813,39.01794569,-3.780,-0.240
13193,78507.984,-105.07589710,39.01794704,-2.178,-0.221
13194,78508.171,-105.07589606,39.01794848,-0.616,-0.216
13195,78508.375,-105.07589494,39.01795004,-0.420,-0.235
13196,78508.562,-105.07589391,39.01795148,-0.655,-0.237
13197,78508.750,-105.07589287,39.01795292,-1.045,-0.226
13198,78508.953,-105.07589176,39.01795447,-2.569,-0.238
13199,78509.142,-105.07589048,39.01795604,-1.045,-0.224
13200,78509.333,-105.07588911,39.01795767,-0.069,-0.225
13201,78509.523,-105.07588775,39.01795928,-0.655,-0.251
13202,78509.714,-105.07588638,39.01796091,-0.928,-0.258
13203,78509.904,-105.07588502,39.01796252,-1.826,-0.273
13204,78510.079,-105.07588381,39.01796399,-1.475,-0.271
13205,78510.237,-105.07588276,39.01796531,-0.147,-0.261
13206,78510.408,-105.07588161,39.01796673,-0.811,-0.270
13207,78510.566,-105.07588056,39.01796805,-0.498,-0.269
13208,78510.724,-105.07587951,39.01796936,-2.061,-0.279
13209,78510.882,-105.07587845,39.01797068,-2.920,-0.296
13210,78511.057,-105.07587724,39.01797217,-1.553,-0.274
13211,78511.283,-105.07587554,39.01797417,-0.069,-0.260
13212,78511.528,-105.07587370,39.01797633,-0.225,-0.267
13213,78511.754,-105.07587201,39.01797833,0.166,-0.262
13214,78511.981,-105.07587031,39.01798033,-1.631,-0.277
13215,78512.171,-105.07586900,39.01798170,-2.451,-0.286
13216,78512.359,-105.07586771,39.01798301,-0.616,-0.254
13217,78512.546,-105.07586644,39.01798432,-1.006,-0.264
13218,78512.734,-105.07586515,39.01798564,-0.694,-0.256
13219,78512.937,-105.07586376,39.01798706,-0.694,-0.241
13220,78513.125,-105.07586240,39.01798850,-1.944,-0.260
13221,78513.312,-105.07586099,39.01799000,-2.178,-0.256
13222,78513.515,-105.07585947,39.01799162,-0.420,-0.242
13223,78513.687,-105.07585818,39.01799300,-0.264,-0.257
13224,78513.875,-105.07585677,39.01799450,-0.655,-0.254
13225,78514.062,-105.07585535,39.01799595,-1.280,-0.254
13226,78514.265,-105.07585376,39.01799744,-2.139,-0.262
13227,78514.453,-105.07585228,39.01799882,-1.631,-0.250
13228,78514.640,-105.07585082,39.01800019,-0.850,-0.251
13229,78514.828,-105.07584935,39.01800157,-0.889,-0.265
13230,78515.012,-105.07584791,39.01800294,-0.772,-0.261
13231,78515.169,-105.07584673,39.01800427,-2.530,-0.266
13232,78515.324,-105.07584557,39.01800559,-3.506,-0.270
13233,78515.493,-105.07584430,39.01800702,-2.022,-0.253
13234,78515.649,-105.07584313,39.01800835,-0.303,-0.243
13235,78515.805,-105.07584197,39.01800967,-0.420,-0.254
13236,78515.973,-105.07584070,39.01801111,-0.655,-0.250
13237,78516.196,-105.07583955,39.01801290,-2.061,-0.260
13238,78516.412,-105.07583851,39.01801463,-2.998,-0.268
13239,78516.646,-105.07583738,39.01801650,-1.748,-0.238
13240,78516.901,-105.07583615,39.01801854,-0.537,-0.219
13241,78517.109,-105.07583478,39.01802039,-0.772,-0.222
13242,78517.312,-105.07583312,39.01802235,-1.280,-0.224
13243,78517.500,-105.07583158,39.01802417,-2.451,-0.256
13244,78517.687,-105.07583006,39.01802597,-2.373,-0.261
13245,78517.859,-105.07582865,39.01802764,-0.576,-0.242
13246,78518.046,-105.07582730,39.01802934,-1.241,-0.258
13247,78518.250,-105.07582642,39.01803083,-0.420,-0.250
13248,78518.437,-105.07582561,39.01803220,-3.194,-0.231
13249,78518.640,-105.07582473,39.01803369,-5.030,-0.229
13250,78518.828,-105.07582391,39.01803507,-5.811,-0.215
13251,78519.015,-105.07582307,39.01803649,-3.584,-0.204
13252,78519.206,-105.07582179,39.01803840,-1.826,-0.240
13253,78519.381,-105.07582063,39.01804014,-0.733,-0.246
13254,78519.587,-105.07581925,39.01804221,-1.084,-0.232
13255,78519.777,-105.07581798,39.01804411,-4.912,-0.224
13256,78519.984,-105.07581661,39.01804617,-9.014,-0.114
13257,78520.145,-105.07581541,39.01804771,-3.467,-0.123
13258,78520.302,-105.07581423,39.01804921,-2.334,-0.188
13259,78520.461,-105.07581304,39.01805071,-2.178,-0.199
13260,78520.606,-105.07581196,39.01805209,-3.662,-0.235
13261,78520.777,-105.07581067,39.01805371,-3.467,-0.240
13262,78520.934,-105.07580949,39.01805521,-1.592,-0.212
13263,78521.151,-105.07580822,39.01805714,-0.772,-0.223
13264,78521.378,-105.07580705,39.01805911,-1.631,-0.236
13265,78521.603,-105.07580588,39.01806106,-2.647,-0.237
13266,78521.849,-105.07580461,39.01806319,-3.897,-0.248
13267,78522.032,-105.07580363,39.01806480,-2.842,-0.227
13268,78522.238,-105.07580229,39.01806680,-0.225,-0.207
13269,78522.428,-105.07580105,39.01806864,-0.850,-0.232
13270,78522.635,-105.07579970,39.01807064,-1.084,-0.222
13271,78522.825,-105.07579847,39.01807248,-2.764,-0.227
13272,78523.016,-105.07579722,39.01807428,-3.233,-0.240
13273,78523.197,-105.07579596,39.01807554,-1.631,-0.218
13274,78523.379,-105.07579468,39.01807682,-0.342,-0.225
13275,78523.561,-105.07579341,39.01807809,-0.655,-0.242
13276,78523.743,-105.07579213,39.01807937,-1.045,-0.221
13277,78523.940,-105.07579075,39.01808075,-2.803,-0.226
13278,78524.125,-105.07578956,39.01808217,-2.100,-0.191
13279,78524.313,-105.07578840,39.01808367,-0.616,-0.153
13280,78524.500,-105.07578725,39.01808517,0.244,-0.185
13281,78524.703,-105.07578600,39.01808679,0.088,-0.211
13282,78524.875,-105.07578494,39.01808817,0.009,-0.195
13283,78525.053,-105.07578388,39.01808958,-1.162,-0.210
13284,78525.210,-105.07578304,39.01809082,-0.889,-0.196
13285,78525.381,-105.07578213,39.01809215,0.556,-0.156
13286,78525.540,-105.07578129,39.01809339,1.728,-0.168
13287,78525.710,-105.07578038,39.01809473,1.181,-0.128
13288,78525.855,-105.07577961,39.01809587,1.377,-0.061
13289,78526.019,-105.07577867,39.01809716,0.713,0.029
13290,78526.255,-105.07577667,39.01809916,1.416,0.162
13291,78526.489,-105.07577467,39.01810116,0.713,0.110
13292,78526.744,-105.07577251,39.01810332,0.791,-0.008
13293,78526.980,-105.07577050,39.01810533,0.674,-0.019
13294,78527.171,-105.07576956,39.01810667,0.283,-0.002
13295,78527.375,-105.07576865,39.01810806,0.752,0.016
13296,78527.562,-105.07576780,39.01810934,0.634,0.044
13297,78527.734,-105.07576703,39.01811052,0.713,-0.019
13298,78527.921,-105.07576619,39.01811179,0.556,-0.031
13299,78528.127,-105.07576518,39.01811307,0.049,0.012
13300,78528.317,-105.07576420,39.01811418,0.166,-0.017
13301,78528.523,-105.07576313,39.01811539,0.283,0.032
13302,78528.714,-105.07576214,39.01811650,0.049,0.005
13303,78528.904,-105.07576116,39.01811761,0.478,-0.033
13304,78529.077,-105.07576033,39.01811878,0.595,0.004
13305,78529.277,-105.07575947,39.01812038,1.494,-0.012
13306,78529.462,-105.07575867,39.01812186,1.533,-0.007
13307,78529.646,-105.07575787,39.01812333,0.595,0.056
13308,78529.845,-105.07575700,39.01812493,0.517,0.011
13309,78530.026,-105.07575615,39.01812640,0.439,-0.041
13310,78530.186,-105.07575506,39.01812784,2.666,-0.002
13311,78530.347,-105.07575396,39.01812929,3.252,0.042
13312,78530.506,-105.07575287,39.01813072,1.611,0.032
13313,78530.667,-105.07575178,39.01813217,1.416,0.043
13314,78530.827,-105.07575068,39.01813361,1.689,-0.013
13315,78531.000,-105.07574950,39.01813517,0.791,-0.041
13316,78531.227,-105.07574806,39.01813675,0.400,-0.032
13317,78531.452,-105.07574664,39.01813833,-0.616,-0.078
13318,78531.679,-105.07574520,39.01813992,-0.342,-0.092
13319,78531.905,-105.07574377,39.01814150,0.556,-0.083
13320,78532.107,-105.07574252,39.01814301,0.283,-0.122
13321,78532.292,-105.07574142,39.01814445,-0.381,-0.134
13322,78532.477,-105.07574031,39.01814590,-0.850,-0.114
13323,78532.677,-105.07573911,39.01814747,-2.686,-0.077
13324,78532.862,-105.07573799,39.01814892,-2.334,-0.028
13325,78533.046,-105.07573701,39.01815030,-0.889,-0.037
13326,78533.228,-105.07573637,39.01815152,-0.303,-0.114
13327,78533.409,-105.07573573,39.01815273,-0.967,-0.156
13328,78533.592,-105.07573510,39.01815394,-1.006,-0.170
13329,78533.773,-105.07573446,39.01815515,-1.514,-0.193
13330,78533.970,-105.07573377,39.01815647,-1.280,-0.196
13331,78716.016,-105.07571150,39.01808933,-11.553,0.198
13332,78716.197,-105.07571150,39.01808933,-11.162,0.178
13333,78716.394,-105.07571150,39.01808933,-9.756,0.156
13334,78716.561,-105.07571150,39.01808933,-5.616,0.122
13335,78716.743,-105.07571150,39.01808933,-0.069,0.059
13336,78716.940,-105.07571150,39.01808933,-3.428,0.060
13337,78717.125,-105.07571181,39.01808902,-4.678,0.102
13338,78717.313,-105.07571228,39.01808855,-3.389,0.116
13339,78717.500,-105.07571275,39.01808808,-6.006,0.149
13340,78717.688,-105.07571322,39.01808761,-17.725,0.239
13341,78717.891,-105.07571373,39.01808711,-25.537,0.306
13342,78718.065,-105.07571424,39.01808650,-25.811,0.325
13343,78718.258,-105.07571495,39.01808550,-18.897,0.248
13344,78718.469,-105.07571572,39.01808441,-2.920,0.026
13345,78718.662,-105.07571643,39.01808342,0.283,-0.097
13346,78718.856,-105.07571714,39.01808241,-3.076,-0.091
13347,78719.046,-105.07571796,39.01808148,-4.483,-0.070
13348,78719.246,-105.07571923,39.01808068,-2.803,-0.042
13349,78719.415,-105.07572030,39.01808001,-3.545,-0.036
13350,78719.600,-105.07572147,39.01807927,-10.381,0.022
13351,78719.800,-105.07572273,39.01807847,-13.701,0.078
13352,78719.984,-105.07572390,39.01807773,-10.225,0.100
13353,78720.175,-105.07572531,39.01807671,-2.920,0.038
13354,78720.381,-105.07572686,39.01807557,1.455,-0.064
13355,78720.571,-105.07572828,39.01807453,-1.983,-0.063
13356,78720.746,-105.07572959,39.01807356,-4.170,0.024
13357,78720.952,-105.07573114,39.01807243,-4.366,0.005
13358,78721.125,-105.07573244,39.01807160,-12.647,0.011
13359,78721.328,-105.07573396,39.01807069,-20.733,0.060
13360,78721.516,-105.07573537,39.01806984,-15.108,0.050
13361,78721.719,-105.07573689,39.01806893,-5.381,-0.003
13362,78721.906,-105.07573829,39.01806809,0.830,-0.091
13363,78722.093,-105.07573996,39.01806717,-1.866,-0.103
13364,78722.262,-105.07574171,39.01806627,-3.545,-0.070
13365,78722.462,-105.07574377,39.01806520,-3.389,-0.085
13366,78722.646,-105.07574567,39.01806422,-5.147,-0.062
13367,78722.831,-105.07574758,39.01806324,-6.631,-0.043
13368,78723.031,-105.07574956,39.01806219,-5.537,-0.025
13369,78723.216,-105.07575092,39.01806133,-2.530,-0.043
13370,78723.416,-105.07575238,39.01806039,-0.772,-0.098
13371,78723.585,-105.07575362,39.01805960,-0.420,-0.155
13372,78723.769,-105.07575498,39.01805874,-3.311,-0.128
13373,78723.955,-105.07575633,39.01805788,-4.092,-0.063
13374,78724.157,-105.07575748,39.01805665,-9.951,-0.032
13375,78724.344,-105.07575844,39.01805543,-22.100,0.047
13376,78724.532,-105.07575942,39.01805421,-23.975,0.087
13377,78724.719,-105.07576038,39.01805299,-11.748,0.053
13378,78724.907,-105.07576135,39.01805177,-1.748,-0.014
13379,78725.093,-105.07576245,39.01805053,-1.201,-0.054
13380,78725.278,-105.07576368,39.01804927,-4.522,-0.026
13381,78725.462,-105.07576491,39.01804801,-4.951,0.053
13382,78725.661,-105.07576624,39.01804665,-5.225,0.045
13383,78725.846,-105.07576748,39.01804538,-10.889,0.022
13384,78726.032,-105.07576868,39.01804414,-12.764,0.007
13385,78726.238,-105.07576985,39.01804291,-6.905,-0.037
13386,78726.413,-105.07577084,39.01804186,-1.045,-0.103
13387,78726.604,-105.07577192,39.01804071,0.908,-0.163
13388,78726.810,-105.07577309,39.01803947,-2.491,-0.148
13389,78727.000,-105.07577417,39.01803833,-3.545,-0.100
13390,78727.191,-105.07577576,39.01803700,-2.178,-0.133
13391,78727.381,-105.07577734,39.01803567,-7.764,-0.137
13392,78727.588,-105.07577907,39.01803422,-12.217,-0.092
13393,78727.761,-105.07578051,39.01803300,-6.319,-0.094
13394,78727.952,-105.07578210,39.01803167,4.463,-0.179
13395,78728.159,-105.07578345,39.01803020,0.713,-0.154
13396,78728.350,-105.07578460,39.01802883,-2.764,-0.068
13397,78728.540,-105.07578574,39.01802747,-2.686,-0.047
13398,78728.731,-105.07578688,39.01802610,-5.108,-0.066
13399,78728.937,-105.07578812,39.01802462,-12.295,-0.045
13400,78729.107,-105.07578919,39.01802349,-9.600,-0.018
13401,78729.288,-105.07579037,39.01802234,0.556,-0.063
13402,78729.485,-105.07579165,39.01802110,4.424,-0.136
13403,78729.667,-105.07579284,39.01801994,-0.733,-0.082
13404,78729.849,-105.07579402,39.01801879,-3.467,0.029
13405,78730.032,-105.07579524,39.01801761,-2.100,0.028
13406,78730.235,-105.07579676,39.01801623,-9.053,-0.019
13407,78730.422,-105.07579816,39.01801495,-17.725,0.002
13408,78730.594,-105.07579945,39.01801377,-14.326,0.002
13409,78730.797,-105.07580098,39.01801239,-1.280,-0.069
13410,78730.985,-105.07580239,39.01801110,1.767,-0.149
13411,78731.175,-105.07580355,39.01800989,-2.451,-0.096
13412,78731.365,-105.07580469,39.01800869,-2.647,-0.025
13413,78731.572,-105.07580593,39.01800738,-3.233,-0.047
13414,78731.761,-105.07580707,39.01800618,-23.858,0.074
13415,78731.936,-105.07580812,39.01800507,-37.725,0.222
13416,78732.142,-105.07580966,39.01800374,-14.834,0.197
13417,78732.333,-105.07581122,39.01800250,12.275,-0.125
13418,78732.523,-105.07581277,39.01800126,3.838,-0.076
13419,78732.731,-105.07581447,39.01799992,-2.100,0.044
13420,78732.921,-105.07581602,39.01799868,-2.217,0.089
13421,78733.110,-105.07581738,39.01799738,-4.170,0.010
13422,78733.313,-105.07581870,39.01799592,-10.342,0.022
13423,78733.485,-105.07581982,39.01799469,-7.686,0.065
13424,78733.672,-105.07582103,39.01799335,3.955,-0.011
13425,78733.860,-105.07582226,39.01799200,10.166,-0.172
13426,78734.060,-105.07582346,39.01799071,2.509,-0.141
13427,78734.239,-105.07582432,39.01798985,-1.006,-0.049
13428,78734.418,-105.07582519,39.01798898,1.259,-0.067
13429,78734.597,-105.07582605,39.01798811,-6.475,-0.073
13430,78734.777,-105.07582692,39.01798725,-13.467,-0.032
13431,78734.955,-105.07582778,39.01798638,-9.287,-0.038
